id,label,timeset,weight,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,eigencentrality
7811,56305,"<[1115.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343375936159772,0.21803292345631284,18549.0,0.0,0.017787787774773998
7812,26305,"<[1115.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343831348952333,0.21803792195676266,18239.0,0.0,0.01736779540055196
7813,73564,"<[1116.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344742232843975,0.21804791895766262,17803.0,0.0,0.019947939763979055
7814,43564,"<[1116.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344286781179986,0.2180429204572128,20771.0,0.0,0.019569899713905804
7815,63564,"<[1116.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344742232843975,0.21804791895766262,12449.0,0.0,0.013693575968107783
7816,03564,"<[1116.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344742232843975,0.21804791895766262,15211.0,0.0,0.017020152783460824
7817,53564,"<[1116.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344742232843975,0.21804791895766262,27308.0,0.0,0.026504025913635296
7818,13564,"<[1116.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344742232843975,0.21804791895766262,19297.0,0.0,0.017715816510854705
7819,23564,"<[1116.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344742232843975,0.21804791895766262,27314.0,0.0,0.02625814724557614
7820,01756,"<[1117.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344286781179986,0.21804292045721266,5480.0,0.0,0.008212180166216481
7821,21756,"<[1117.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344286781179986,0.21804292045721266,13316.0,0.0,0.018440452504506787
7822,31756,"<[1117.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344286781179986,0.21804292045721266,15618.0,0.0,0.020257371741420695
7823,61756,"<[1117.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343831348952333,0.2180379219567628,19340.0,0.0,0.024724522889896353
7824,71756,"<[1117.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344286781179986,0.21804292045721266,16972.0,0.0,0.022142939201545725
7825,51756,"<[1117.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344286781179986,0.21804292045721266,22847.0,0.0,0.02853272152248964
7826,41756,"<[1117.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344286781179986,0.21804292045721266,19085.0,0.0,0.024281696507540182
7827,62345,"<[1118.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21345653194485936,0.21805791595856247,19713.0,0.0,0.02025059941383046
7828,12345,"<[1118.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21345653194485936,0.21805791595856247,23972.0,0.0,0.024824701315196127
7829,02345,"<[1118.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21345653194485936,0.21805791595856247,21681.0,0.0,0.022622683097436546
7830,42345,"<[1118.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21345653194485936,0.21805791595856247,12665.0,0.0,0.012268281587027169
7831,52345,"<[1118.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21345197703945543,0.21805291745811264,25487.0,0.0,0.026135633511782587
7832,72345,"<[1118.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21345653194485936,0.21805791595856247,24153.0,0.0,0.025522495210977235
7833,32345,"<[1118.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21345653194485936,0.21805791595856247,22114.0,0.0,0.02467534548353163
7834,57214,"<[1119.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344286781179986,0.2180429204572128,17394.0,0.0,0.020045001450593646
7835,17214,"<[1119.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344286781179986,0.2180429204572128,18375.0,0.0,0.020636791013203072
7836,47214,"<[1119.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343831348952333,0.2180379219567629,21309.0,0.0,0.02428169650754013
7837,67214,"<[1119.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344286781179986,0.2180429204572128,23154.0,0.0,0.02593705432873863
7838,07214,"<[1119.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344286781179986,0.2180429204572128,10819.0,0.0,0.01219800189506914
7839,27214,"<[1119.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344286781179986,0.2180429204572128,20656.0,0.0,0.02412690741941496
7840,37214,"<[1119.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344286781179986,0.2180429204572128,16099.0,0.0,0.019190979141763806
7841,76161,"<[1120.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21328358208955223,0.21784464660603464,4833.0,0.0,0.00813661341660645
7842,56161,"<[1120.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21328358208955223,0.21784464660603464,20517.0,0.0,0.033437251638661195
7843,06161,"<[1120.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21328358208955223,0.21784464660603464,13263.0,0.0,0.027618947691991115
7844,16161,"<[1120.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.2132699400891201,0.2178146556033355,3707.0,0.0,0.02182134758506786
7845,26161,"<[1120.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21328358208955223,0.21784464660603464,19808.0,0.0,0.029839791828148065
7846,46161,"<[1120.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21328358208955223,0.21784464660603464,17900.0,0.0,0.03037078319557645
7847,36161,"<[1120.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21328358208955223,0.21784464660603464,17955.0,0.0,0.028973609880282008
7848,42505,"<[1121.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.2133108713268222,0.2178846346096337,17548.0,0.0,0.02180068389590055
7849,52505,"<[1121.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21330632263567545,0.21787963610918387,25372.0,0.0,0.029075227630505313
7850,02505,"<[1121.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.2133108713268222,0.2178846346096337,26936.0,0.0,0.030328478370595907
7851,12505,"<[1121.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.2133108713268222,0.2178846346096337,26384.0,0.0,0.029353029152064374
7852,72505,"<[1121.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.2133108713268222,0.2178846346096337,28185.0,0.0,0.03163955676599111
7853,62505,"<[1121.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.2133108713268222,0.2178846346096337,24046.0,0.0,0.02636766096884427
7854,32505,"<[1121.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.2133108713268222,0.2178846346096337,30032.0,0.0,0.03396987447483655
7855,10205,"<[1122.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343375936159772,0.218032923456313,21869.0,0.0,0.023786283582516693
7856,30205,"<[1122.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343375936159772,0.218032923456313,14662.0,0.0,0.015811423132332265
7857,40205,"<[1122.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343375936159772,0.218032923456313,20398.0,0.0,0.02191258336381055
7858,60205,"<[1122.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343375936159772,0.218032923456313,18017.0,0.0,0.018487751989521968
7859,70205,"<[1122.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343375936159772,0.218032923456313,24994.0,0.0,0.02791958322168429
7860,50205,"<[1122.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21342920542801058,0.21802792495586318,21739.0,0.0,0.023334368354794736
7861,20205,"<[1122.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343375936159772,0.218032923456313,14054.0,0.0,0.01685171878636118
7862,21627,"<[1123.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21345197703945543,0.21805291745811256,13612.0,0.0,0.013674251350070062
7863,01627,"<[1123.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21345197703945543,0.21805291745811256,12327.0,0.0,0.012978381320653166
7864,71627,"<[1123.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344742232843975,0.21804791895766268,21647.0,0.0,0.02373167291969131
7865,61627,"<[1123.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21345197703945543,0.21805291745811256,21203.0,0.0,0.02313578917175081
7866,31627,"<[1123.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21345197703945543,0.21805291745811256,19687.0,0.0,0.02184610545956628
7867,41627,"<[1123.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21345197703945543,0.21805291745811256,21385.0,0.0,0.02269296278939457
7868,51627,"<[1123.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21345197703945543,0.21805291745811256,24141.0,0.0,0.025355254086198542
7869,0103,"<[1124.0, Infinity]>",1,19,7,26,19.0,7.0,26.0,5.0,0.21341099163679808,0.21800793095406387,88844.0,0.0,0.10949835656039139
7871,5103,"<[1124.0, Infinity]>",1,31,7,38,31.0,7.0,38.0,5.0,0.21341099163679808,0.21800793095406387,166312.0,0.0,0.1968415963664915
7872,4103,"<[1124.0, Infinity]>",1,19,7,26,19.0,7.0,26.0,5.0,0.21341099163679808,0.21800793095406387,132481.0,0.0,0.1627485684607308
7873,6103,"<[1124.0, Infinity]>",1,25,7,32,25.0,7.0,32.0,5.0,0.21341099163679808,0.21800793095406387,145115.0,0.0,0.17408128368131953
7876,32050,"<[1125.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21331996929113708,0.21789796394416672,21748.0,0.0,0.022848738447817617
7877,42050,"<[1125.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21331996929113708,0.21789796394416672,9498.0,0.0,0.010679547868881607
7878,62050,"<[1125.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21331996929113708,0.21789796394416672,9833.0,0.0,0.01071819710495705
7879,72050,"<[1125.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21331996929113708,0.21789796394416672,13674.0,0.0,0.015990092902103882
7880,52050,"<[1125.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21331996929113708,0.21789796394416672,15829.0,0.0,0.01819196492105477
7881,12050,"<[1125.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21331996929113708,0.21789796394416672,14610.0,0.0,0.016881032724468288
7882,02050,"<[1125.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21331542021197195,0.2178929654437169,21177.0,0.0,0.022384809779868134
7883,73056,"<[1126.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344286781179986,0.21804292045721266,20712.0,0.0,0.021298800164556143
7884,13056,"<[1126.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344286781179986,0.21804292045721266,6812.0,0.0,0.010010021237695298
7885,43056,"<[1126.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344286781179986,0.21804292045721266,5839.0,0.0,0.008686637004455296
7886,03056,"<[1126.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344286781179986,0.21804292045721266,19343.0,0.0,0.019959746902183526
7887,53056,"<[1126.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344286781179986,0.21804292045721266,15292.0,0.0,0.018798230640475908
7888,23056,"<[1126.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344286781179986,0.21804292045721266,22332.0,0.0,0.02308067980928502
7889,63056,"<[1126.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343831348952333,0.2180379219567628,15904.0,0.0,0.01663317008683049
7890,07150,"<[1127.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.2134155447931557,0.21801292945451348,21807.0,0.0,0.02466999832266522
7891,57150,"<[1127.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.213420098143802,0.21801792795496336,12924.0,0.0,0.018456267732448073
7892,17150,"<[1127.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.213420098143802,0.21801792795496336,26994.0,0.0,0.03152005372265357
7893,37150,"<[1127.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.213420098143802,0.21801792795496336,5127.0,0.0,0.008069843114744856
7894,47150,"<[1127.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.213420098143802,0.21801792795496336,15435.0,0.0,0.021104229071248985
7895,67150,"<[1127.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.213420098143802,0.21801792795496336,30365.0,0.0,0.035231583320043586
7896,27150,"<[1127.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.213420098143802,0.21801792795496336,17809.0,0.0,0.024126907419414974
7897,30150,"<[1128.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21341099163679808,0.21800793095406365,6135.0,0.0,0.009456488259750033
7898,60150,"<[1128.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21341099163679808,0.21800793095406365,16927.0,0.0,0.018249878671953563
7899,70150,"<[1128.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21341099163679808,0.21800793095406365,20864.0,0.0,0.022915508749679223
7900,50150,"<[1128.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21340188590689935,0.2179946016195307,19748.0,0.005494505632668734,0.023096495037226335
7901,20150,"<[1128.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21341099163679808,0.21800793095406365,6938.0,0.0,0.010496783913778958
7902,10150,"<[1128.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21341099163679808,0.21800793095406365,18629.0,0.0,0.02037094282865716
7903,40150,"<[1128.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21341099163679808,0.21800793095406365,12482.0,0.0,0.017146382209373846
7904,07572,"<[1129.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344286781179986,0.2180429204572124,10700.0,0.0,0.010609268176923587
7905,27572,"<[1129.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343831348952333,0.21803792195676253,17700.0,0.0,0.017771972546832732
7906,17572,"<[1129.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344286781179986,0.2180429204572124,15799.0,0.0,0.015870589858766385
7907,67572,"<[1129.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344286781179986,0.2180429204572124,18198.0,0.0,0.017993385738010802
7908,57572,"<[1129.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344286781179986,0.2180429204572124,9824.0,0.0,0.01051259914172024
7909,37572,"<[1129.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344286781179986,0.2180429204572124,9709.0,0.0,0.009658576832890417
7910,47572,"<[1129.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344286781179986,0.2180429204572124,16278.0,0.0,0.016338027916812336
7911,23627,"<[1130.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21345197703945543,0.21805291745811256,23354.0,0.0,0.024907286844998988
7912,63627,"<[1130.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21345197703945543,0.21805291745811256,9251.0,0.0,0.008927374813671117
7913,13627,"<[1130.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21345197703945543,0.21805291745811256,12915.0,0.0,0.013187488673986414
7914,53627,"<[1130.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21345197703945543,0.21805291745811256,26348.0,0.0,0.02833063294934929
7915,43627,"<[1130.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21345197703945543,0.21805291745811256,18026.0,0.0,0.019807773031474265
7916,03627,"<[1130.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21345197703945543,0.21805291745811256,17365.0,0.0,0.01860888650160637
7917,73627,"<[1130.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344742232843975,0.21804791895766268,21070.0,0.0,0.023125407200270183
7918,23247,"<[1131.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.2134246516887495,0.21802292645541343,30637.0,0.0,0.032613082118158394
7919,73247,"<[1131.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.213420098143802,0.21801792795496355,17438.0,0.0,0.019947939763979013
7920,03247,"<[1131.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.2134246516887495,0.21802292645541343,17551.0,0.0,0.020197620219751956
7921,53247,"<[1131.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.2134246516887495,0.21802292645541343,24578.0,0.0,0.02833063294934929
7922,13247,"<[1131.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.2134246516887495,0.21802292645541343,15056.0,0.0,0.01636495611027754
7923,43247,"<[1131.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.2134246516887495,0.21802292645541343,27626.0,0.0,0.027513568304633633
7924,63247,"<[1131.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.2134246516887495,0.21802292645541343,17218.0,0.0,0.01845977712254451
7925,12732,"<[1132.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344286781179986,0.2180429204572124,22052.0,0.0,0.023235967597050534
7926,32732,"<[1132.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343375936159772,0.21802959112267944,22142.0,0.01785714365541935,0.02626407920167719
7927,52732,"<[1132.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344286781179986,0.2180429204572124,34733.0,0.0,0.033841428784941965
7928,72732,"<[1132.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344286781179986,0.2180429204572124,29757.0,0.0,0.030050823047845534
7929,42732,"<[1132.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344286781179986,0.2180429204572124,22765.0,0.0,0.021562810578332144
7930,02732,"<[1132.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344286781179986,0.2180429204572124,32394.0,0.0,0.03191721208874147
7931,62732,"<[1132.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344286781179986,0.2180429204572124,27066.0,0.0,0.026367660968844256
7932,0152,"<[1133.0, Infinity]>",1,31,7,38,31.0,7.0,38.0,5.0,0.21343831348952333,0.21803792195676266,125008.0,0.0,0.12173247967041922
7935,6152,"<[1133.0, Infinity]>",1,25,7,32,25.0,7.0,32.0,5.0,0.21343831348952333,0.21803792195676266,165485.0,0.0,0.17408128368131964
7939,21515,"<[1134.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21328358208955223,0.21784464660603486,16594.0,0.0,0.02455751405952065
7940,01515,"<[1134.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21328358208955223,0.21784464660603486,15371.0,0.0,0.022272910311958122
7941,51515,"<[1134.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.2132699400891201,0.2178146556033357,14491.0,0.0,0.03147231564121239
7942,41515,"<[1134.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21328358208955223,0.21784464660603486,13474.0,0.0,0.021104229071249002
7943,71515,"<[1134.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21328358208955223,0.21784464660603486,20266.0,0.0,0.026671267038414007
7944,31515,"<[1134.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21328358208955223,0.21784464660603486,18683.0,0.0,0.026374433296434505
7945,61515,"<[1134.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21328358208955223,0.21784464660603486,21633.0,0.0,0.027664117008619062
7946,31650,"<[1135.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21342920542801058,0.21802792495586298,17942.0,0.0,0.02184610545956628
7947,61650,"<[1135.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21342920542801058,0.21802792495586298,27832.0,0.0,0.029252850726764625
7948,71650,"<[1135.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21342920542801058,0.21802792495586298,19695.0,0.0,0.02373167291969131
7949,01650,"<[1135.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.2134246516887495,0.21802292645541316,19752.0,0.0,0.01909544287566699
7950,41650,"<[1135.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21342920542801058,0.21802792495586298,27980.0,0.0,0.02881002434440835
7951,51650,"<[1135.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21342920542801058,0.21802792495586298,30207.0,0.0,0.03147231564121236
7952,21650,"<[1135.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21342920542801058,0.21802792495586298,20876.0,0.0,0.0197913129050839
7953,21674,"<[1136.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21344286781179986,0.2180429204572128,11065.0,0.0,0.013674251350070062
7954,61674,"<[1136.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344286781179986,0.2180429204572128,27698.0,0.0,0.029252850726764625
7955,41674,"<[1136.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343831348952333,0.21803792195676294,27735.0,0.0,0.02881002434440836
7956,71674,"<[1136.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344286781179986,0.2180429204572128,28339.0,0.0,0.029848734474705114
7957,01674,"<[1136.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344286781179986,0.2180429204572128,19014.0,0.0,0.019095442875666988
7958,31674,"<[1136.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344286781179986,0.2180429204572128,26627.0,0.0,0.027963167014580053
7959,51674,"<[1136.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21344286781179986,0.2180429204572128,30382.0,0.0,0.03147231564121236
7960,35656,"<[1137.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21328358208955223,0.21784464660603492,14994.0,0.0,0.02475772471131148
7961,45656,"<[1137.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21328358208955223,0.21784464660603492,20375.0,0.0,0.03478875693768738
7962,65656,"<[1137.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.2132699400891201,0.21781465560333574,2646.0,0.0,0.026111168034901513
7963,75656,"<[1137.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21328358208955223,0.21784464660603492,5035.0,0.0,0.016282370580474645
7964,25656,"<[1137.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21328358208955223,0.21784464660603492,20459.0,0.0,0.032236879838855155
7965,05656,"<[1137.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21328358208955223,0.21784464660603492,18216.0,0.0,0.02813347893302926
7966,15656,"<[1137.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21328358208955223,0.21784464660603492,18172.0,0.0,0.03111587657637285
7967,73051,"<[1138.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343375936159772,0.2180329234563127,21243.0,0.0,0.021298800164556143
7968,13051,"<[1138.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21342920542801058,0.21802792495586287,7899.0,0.0,0.010010021237695298
7969,43051,"<[1138.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343375936159772,0.2180329234563127,6972.0,0.0,0.008686637004455296
7970,03051,"<[1138.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343375936159772,0.2180329234563127,19892.0,0.0,0.019959746902183526
7971,53051,"<[1138.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343375936159772,0.2180329234563127,15741.0,0.0,0.018798230640475908
7972,23051,"<[1138.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343375936159772,0.2180329234563127,22971.0,0.0,0.02308067980928502
7973,63051,"<[1138.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21343375936159772,0.2180329234563127,17284.0,0.0,0.01663317008683049
7974,62147,"<[1139.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.2134155447931557,0.2180129294545138,17269.0,0.0,0.016835258659970875
7975,32147,"<[1139.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.2134155447931557,0.2180129294545138,21521.0,0.0,0.022848738447817617
7976,42147,"<[1139.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.2134155447931557,0.2180129294545138,8194.0,0.0,0.010679547868881607
7977,12147,"<[1139.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.2134155447931557,0.2180129294545138,12905.0,0.0,0.016881032724468288
7978,02147,"<[1139.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.2134155447931557,0.2180129294545138,12426.0,0.0,0.016267748224854297
7979,52147,"<[1139.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.2134155447931557,0.2180129294545138,22962.0,0.0,0.02430902647606863
7980,72147,"<[1139.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21341099163679808,0.21800793095406393,20991.0,0.0,0.022107154457117705
7981,01731,"<[1140.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21342920542801058,0.21802792495586273,7600.0,0.0,0.008212180166216481
7982,31731,"<[1140.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.213420098143802,0.21801459562132977,15612.0,0.01785714365541935,0.020257371741420695
7983,41731,"<[1140.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21342920542801058,0.21802792495586273,29961.0,0.0,0.03039875806255392
7984,71731,"<[1140.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21342920542801058,0.21802792495586273,18551.0,0.0,0.022142939201545725
7985,21731,"<[1140.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21342920542801058,0.21802792495586273,24537.0,0.0,0.024557514059520637
7986,51731,"<[1140.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21342920542801058,0.21802792495586273,33835.0,0.0,0.03464978307750346
7987,61731,"<[1140.0, Infinity]>",1,7,7,14,7.0,7.0,14.0,5.0,0.21342920542801058,0.21802792495586273,30631.0,0.0,0.030841584444910176
7988,12453,"<[1141.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343831348952333,0.21803792195676294,16703.0,0.0,0.020058500160759402
7989,02453,"<[1141.0, Infinity]>",1,1,7,8,1.0,7.0,8.0,5.0,0.21343831348952333,0.21803792195676294,17256.0,0.0,0.021033949379290984
